gene	term	evidence
Yif1	GO:0006888	IBA
Yip1d1	GO:0007283	IMP
Yippee	GO:0008150	ND
Ykt6	GO:0016192	ISS
Ykt6	GO:0006890	ISS
Ykt6	GO:0006888	ISS
Yp1	GO:0007548	NAS
Yp1	GO:0007548	TAS
Yp2	GO:0007548	NAS
Yp2	GO:0007548	TAS
Yp3	GO:0045995	IMP
Yp3	GO:0009792	IMP
Yp3	GO:0007548	NAS
Yp3	GO:0009617	IEP
Ythdc1	GO:0016070	ISS
Ythdc1	GO:0000381	IMP
Ythdc1	GO:0007530	IGI
Ythdc1	GO:0000381	IMP
Ythdc1	GO:0000381	IDA
Z2-0115	GO:0030431	IMP
Z2-0557	GO:0030431	IMP
Z2-2317	GO:0030431	IMP
Z2-2626	GO:0030431	IMP
Z2-2729	GO:0030431	IMP
Z2-3941	GO:0030431	IMP
Z600	GO:0045839	IGI
Z600	GO:0007370	IGI
Z600	GO:0045839	IMP
Z600	GO:0007369	NAS
Z600	GO:0045839	NAS
Z600	GO:0007369	NAS
Z600	GO:0010972	IMP
ZC3H3	GO:0006378	IMP
ZC3H3	GO:0016973	IMP
ZC3H3	GO:0010793	IMP
ZC3H3	GO:0051168	IMP
ZC3H3	GO:0016973	IBA
ZIPIC	GO:0006355	IDA
Zasp52	GO:0001952	IMP
Zasp52	GO:0061061	IMP
Zasp52	GO:0030239	IMP
Zasp52	GO:0030239	IMP
Zasp66	GO:0007498	IEP
Zasp66	GO:0030239	IMP
Zasp67	GO:0030239	IMP
Zcchc7	GO:0051607	IMP
Zfrp8	GO:0008283	IMP
Zfrp8	GO:0035162	IMP
Zfrp8	GO:0048103	IMP
Zfrp8	GO:0048477	IMP
Zfrp8	GO:0042274	IMP
Zfrp8	GO:2000765	IMP
Zif	GO:0007405	IDA
Zif	GO:0000122	IMP
Zif	GO:0045196	IDA
Zif	GO:0035167	IMP
Zip102B	GO:0030001	IEA
Zip102B	GO:0055085	IEA
Zip42C.1	GO:0008344	IMP
Zip42C.1	GO:0055069	IMP
Zip42C.1	GO:0008340	IMP
Zip42C.1	GO:0055069	IMP
Zip42C.1	GO:0010312	IMP
Zip42C.1	GO:0071578	IGI
Zip42C.1	GO:0071577	IBA
Zip42C.2	GO:0010312	IMP
Zip42C.2	GO:0071578	IGI
Zip42C.2	GO:0071577	IBA
Zip48C	GO:0071577	IBA
Zip71B	GO:0006882	IMP
Zip71B	GO:0071578	IMP
Zip71B	GO:0010312	IMP
Zip71B	GO:0006882	IBA
Zip71B	GO:0071578	IBA
Zip88E	GO:0071577	IBA
Zip89B	GO:0010312	IMP
Zip89B	GO:0071577	IBA
Zip99C	GO:0010312	IMP
Zip99C	GO:0060586	IMP
Zip99C	GO:0006826	IMP
Zip99C	GO:0006882	IBA
Zip99C	GO:0071577	IBA
Zir	GO:0035011	IMP
Zir	GO:0006909	IMP
Zir	GO:0035023	IGI
Zir	GO:0035010	IMP
Ziz	GO:0035023	ISS
Zmynd10	GO:0007605	IMP
Zmynd10	GO:0030317	IMP
Zmynd10	GO:0036158	IMP
Zmynd10	GO:0035082	IMP
Zmynd10	GO:0044458	IMP
Zmynd10	GO:0019230	IMP
Zmynd10	GO:0036159	IBA
Zmynd10	GO:0044458	IBA
Zmynd10	GO:0036158	IBA
Zn72D	GO:0000398	IC
ZnT33D	GO:0006829	ISS
ZnT33D	GO:0010312	IMP
ZnT33D	GO:0006882	IMP
ZnT33D	GO:0061088	IBA
ZnT33D	GO:0071577	IBA
ZnT33D	GO:0010043	IBA
ZnT35C	GO:0010043	IMP
ZnT35C	GO:0010312	IMP
ZnT35C	GO:0071577	IGI
ZnT35C	GO:0006882	IMP
ZnT35C	GO:0010312	IMP
ZnT35C	GO:0071577	IBA
ZnT35C	GO:0061088	IBA
ZnT35C	GO:0010043	IBA
ZnT41F	GO:0006829	ISS
ZnT41F	GO:0010312	IMP
ZnT41F	GO:0010043	IBA
ZnT41F	GO:0061088	IBA
ZnT41F	GO:0071577	IBA
ZnT49B	GO:0006812	IEA
ZnT49B	GO:0055085	IEA
ZnT63C	GO:0006882	IMP
ZnT63C	GO:0055069	IGI
ZnT63C	GO:0010312	IMP
ZnT63C	GO:0071577	IGI
ZnT63C	GO:0055069	IMP
ZnT77C	GO:0010312	IMP
ZnT77C	GO:0071577	IMP
ZnT86D	GO:0006812	IEA
ZnT86D	GO:0055085	IEA
ZnT86D	GO:0010312	IMP
Zpr1	GO:0071364	ISS
Zpr1	GO:1990261	ISS
Zpr1	GO:0007430	IMP
Zpr1	GO:0035149	IMP
Zw	GO:0006006	IEA
Zw	GO:0055114	IEA
Zw	GO:0006739	ISS
Zw	GO:0051156	ISS
Zw10	GO:0007094	IMP
Zw10	GO:0000070	IMP
Zw10	GO:0007094	TAS
Zw10	GO:0048193	ISS
Zw10	GO:0007030	IMP
Zw10	GO:0036090	IMP
Zw10	GO:0007107	IMP
Zw10	GO:0007060	IMP
Zw10	GO:0007112	IMP
Zw10	GO:0007094	IBA
Zw10	GO:0006888	IBA
Zwilch	GO:0007094	IMP
Zwilch	GO:0007093	ISS
Zyx	GO:0007155	ISS
Zyx	GO:0035002	IMP
Zyx	GO:0045805	IMP
Zyx	GO:0007430	IMP
Zyx	GO:0007593	IMP
Zyx	GO:0048526	IMP
Zyx	GO:0045572	IMP
Zyx	GO:0035331	IMP
Zyx	GO:0035331	IGI
Zyx	GO:0046622	IMP
a	GO:0048749	IMP
a5	GO:0009617	IBA
a5	GO:0002759	IBA
a5	GO:0050829	IBA
a6	GO:0001700	IEP
aPKC	GO:0006468	NAS
aPKC	GO:0045186	NAS
aPKC	GO:0016332	NAS
aPKC	GO:0045197	NAS
aPKC	GO:0045196	NAS
aPKC	GO:0007294	IMP
aPKC	GO:0007613	IMP
aPKC	GO:0055059	IGI
aPKC	GO:0007043	NAS
aPKC	GO:0045176	NAS
aPKC	GO:0045167	IPI
aPKC	GO:0007163	NAS
aPKC	GO:0045186	TAS
aPKC	GO:0001738	TAS
aPKC	GO:0030011	IMP
aPKC	GO:0007416	IMP
aPKC	GO:0045197	IMP
aPKC	GO:0007423	IMP
aPKC	GO:0034332	IMP
aPKC	GO:0007314	IGI
aPKC	GO:0006468	IDA
aPKC	GO:0002052	IMP
aPKC	GO:0045196	IGI
aPKC	GO:0007163	IMP
aPKC	GO:0046667	IDA
aPKC	GO:0016332	IMP
aPKC	GO:0016334	IMP
aPKC	GO:0045196	IMP
aPKC	GO:0003382	IGI
aPKC	GO:0090163	IMP
aPKC	GO:0003382	IMP
aPKC	GO:0090163	IGI
aPKC	GO:0010592	IMP
aPKC	GO:0051491	IMP
aPKC	GO:0060446	IMP
aPKC	GO:0035011	IMP
aPKC	GO:0000132	IMP
aPKC	GO:0072659	IMP
aPKC	GO:0051601	IMP
aPKC	GO:0045198	IGI
aPKC	GO:0007283	IMP
aPKC	GO:0007430	IMP
aPKC	GO:0030860	IMP
aPKC	GO:1904580	IMP
aPKC	GO:0018105	IBA
aPKC	GO:0035556	IBA
aay	GO:0045433	IMP
aay	GO:0048149	IMP
aay	GO:0006563	ISS
aay	GO:0016311	IBA
aay	GO:0006564	IBA
ab	GO:0016203	IMP
ab	GO:0006355	NAS
ab	GO:0008039	IMP
ab	GO:0007423	IMP
ab	GO:0016198	TAS
ab	GO:0048813	IMP
ab	GO:0048813	IMP
ab	GO:0000122	IMP
ab	GO:0007298	IMP
ab	GO:0016319	IMP
ab	GO:0044719	IMP
abd	GO:0007423	NAS
abd-A	GO:0006355	IMP
abd-A	GO:0009952	IMP
abd-A	GO:0007422	TAS
abd-A	GO:0035224	IEP
abd-A	GO:0007506	IMP
abd-A	GO:0008354	IMP
abd-A	GO:0008406	TAS
abd-A	GO:0007280	TAS
abd-A	GO:0008354	TAS
abd-A	GO:0007494	TAS
abd-A	GO:0007438	IMP
abd-A	GO:0035053	IMP
abd-A	GO:0035053	IEP
abd-A	GO:0007501	IMP
abd-A	GO:0007507	IMP
abd-A	GO:0007501	IMP
abd-A	GO:0035053	IMP
abd-A	GO:0007399	IMP
abd-A	GO:0006915	IMP
abd-A	GO:0035053	TAS
abd-A	GO:0007400	IMP
abd-A	GO:0035225	IMP
abd-A	GO:0006915	IMP
abd-A	GO:0007399	IMP
abd-A	GO:0048806	IMP
abd-A	GO:0048738	IMP
abd-A	GO:0035053	IMP
abd-A	GO:0010002	IMP
abd-A	GO:0014019	IMP
abd-A	GO:0048636	IMP
abd-A	GO:0045944	IMP
abd-A	GO:0042694	IMP
abd-A	GO:0001742	IMP
abd-A	GO:0045944	IDA
abd-A	GO:0000122	IBA
abd-A	GO:0009952	IBA
abg	GO:0035017	IMP
abg	GO:0048477	IMP
abo	GO:0048477	IMP
abo	GO:0000122	IMP
abof	GO:0007409	IMP
abs	GO:0000398	IC
abz	GO:0045451	IMP
abz	GO:0045450	IMP
ac	GO:0006355	ISS
ac	GO:0007399	TAS
ac	GO:0061382	IMP
ac	GO:0045893	TAS
ac	GO:0008407	NAS
ac	GO:0061331	IMP
ac	GO:0008407	NAS
ac	GO:0006355	NAS
ac	GO:0007422	TAS
ac	GO:0007417	TAS
ac	GO:0007419	NAS
ac	GO:0007400	TAS
ac	GO:0007399	TAS
ac	GO:0007346	TAS
ac	GO:0008407	IMP
ac	GO:0007422	IMP
ac	GO:0002805	IMP
ac	GO:0007423	IMP
ac	GO:0050767	IBA
ac	GO:0045944	IBA
ac	GO:0006357	IBA
ac	GO:0007423	IBA
ac	GO:0030182	IBA
acd(2)5D10	GO:0031223	IMP
acd(2)5D10	GO:0008049	IMP
acd(2)5E8	GO:0031223	IMP
acd(2)5E8	GO:0008049	IMP
acd(2)5F3	GO:0008049	IMP
acd(2)5F3	GO:0031223	IMP
acd(2)5G23	GO:0008049	IMP
acd(2)5G23	GO:0031223	IMP
acd(2)5L3	GO:0008049	IMP
acd(2)5L3	GO:0031223	IMP
acd(2)5M38	GO:0031223	IMP
acd(2)5M38	GO:0008049	IMP
acd(2)5M7	GO:0008049	IMP
acd(2)5M7	GO:0031223	IMP
acd(2)5M8	GO:0031223	IMP
acd(2)5M8	GO:0008049	IMP
acd(2)5N15	GO:0031223	IMP
acd(2)5N15	GO:0008049	IMP
acd(2)5N17	GO:0008049	IMP
acd(2)5N17	GO:0031223	IMP
acd(2)5N18	GO:0008049	IMP
acd(2)5N18	GO:0007628	IMP
acd(2)5N18	GO:0031223	IMP
acd(2)5N29	GO:0031223	IMP
acd(2)5N29	GO:0008049	IMP
acd(2)5N30	GO:0031223	IMP
acd(2)5N30	GO:0008049	IMP
achi	GO:0007283	IMP
achi	GO:0007283	IEP
achi	GO:0007283	IPI
achi	GO:0007283	IMP
achi	GO:0007283	IEP
achi	GO:0007283	IPI
achi	GO:0045893	IDA
achi	GO:0045893	IMP
acj1	GO:0007636	IMP
acj2	GO:0007636	IMP
acj3	GO:0007636	IMP
acj4	GO:0007636	IMP
acj6	GO:0007636	IMP
acj6	GO:0008039	IMP
acj6	GO:0045944	IDA
acj6	GO:0048813	IMP
acj6	GO:0048813	TAS
acj6	GO:0007411	IMP
acj6	GO:0070983	IMP
acj6	GO:0050911	IDA
acj7	GO:0007636	IMP
acj8	GO:0007636	IMP
acj9	GO:0007636	IMP
adm	GO:0007446	IMP
ado	GO:0048477	IMP
adp	GO:0005975	TAS
adp	GO:0009269	IMP
adp	GO:0006629	TAS
adp	GO:0006629	IMP
adp	GO:0010891	IMP
adp	GO:0010883	IMP
adp	GO:0010891	IMP
aft	GO:0007424	IMP
aft	GO:0007424	IEP
aft	GO:0097309	IBA
aft	GO:0006370	IBA
aft	GO:0097310	IBA
ag	GO:0008406	IMP
ago	GO:0007088	IMP
ago	GO:0030162	TAS
ago	GO:0007096	TAS
ago	GO:0045926	IMP
ago	GO:0042023	IMP
ago	GO:0035147	IMP
ago	GO:0031146	ISS
ago	GO:0060253	IGI
ago	GO:0007411	IMP
ago	GO:0060438	IGI
ago	GO:0071456	IMP
ago	GO:0060438	IMP
ago	GO:1900038	IMP
ago	GO:1903146	IMP
ago	GO:0007419	HMP
ago	GO:0045571	IMP
agt	GO:0006307	IDA
aha	GO:0008344	IMP
akirin	GO:0045089	IMP
akirin	GO:0050829	IMP
akirin	GO:0007526	IMP
akirin	GO:0045944	IMP
akirin	GO:0045088	IMP
al	GO:0048800	IMP
al	GO:0035218	IMP
al	GO:0045747	IEP
al	GO:0035015	IMP
al	GO:0007480	IMP
al	GO:0022416	IMP
al	GO:0048800	IMP
al	GO:0045892	IMP
alb	GO:0007350	IMP
alc	GO:0035090	IMP
alc	GO:0070050	IMP
alf	GO:0007411	IMP
alf	GO:0007399	IMP
alf	GO:0007413	IMP
alien	GO:0045892	IDA
alien	GO:0007275	IMP
alien	GO:0050821	IMP
alien	GO:0000338	ISS
alien	GO:0048142	IMP
alien	GO:0036099	IMP
alien	GO:0048140	IMP
alien	GO:0007281	IMP
alien	GO:0045892	IBA
alph	GO:0006470	NAS
alph	GO:0006470	IEA
alph	GO:0045677	IGI
alph	GO:0046580	IMP
alph	GO:0045873	IGI
alph	GO:0043407	IMP
alph	GO:0046533	IGI
alph	GO:0016311	IDA
alph	GO:0000278	IMP
alph	GO:0046329	IGI
alph	GO:0032873	IGI
alph	GO:0070303	IGI
alph	GO:0010225	IMP
alph	GO:0008340	IMP
alph	GO:0070303	IMP
alph	GO:0032873	IGI
alph	GO:1900744	IGI
alph	GO:1901562	IMP
alph	GO:0032873	IGI
alph	GO:0006979	IMP
alph	GO:0046329	IMP
alph	GO:0046529	IGI
alph	GO:0007391	IGI
alph	GO:0070373	HGI
alph	GO:0046580	HGI
alpha-Cat	GO:0007016	ISS
alpha-Cat	GO:0007163	NAS
alpha-Cat	GO:0007155	IEA
alpha-Cat	GO:0060323	IMP
alpha-Cat	GO:0034332	IMP
alpha-Cat	GO:0034332	IMP
alpha-Cat	GO:0003383	IMP
alpha-Cat	GO:0034333	IMP
alpha-Cat	GO:0046664	IMP
alpha-Catr	GO:0007266	IEA
alpha-Catr	GO:0007155	IEA
alpha-Est7	GO:0019915	IMP
alpha-Est7	GO:0046683	IMP
alpha-Est7	GO:0008340	IMP
alpha-Man-IIa	GO:0006517	IDA
alpha-Man-IIa	GO:0035010	IMP
alpha-Man-IIa	GO:0016063	IMP
alpha-Man-IIa	GO:0006517	IMP
alpha-Man-IIa	GO:0006491	IMP
alpha-Man-IIa	GO:0006491	IBA
alpha-Man-IIa	GO:0006517	IBA
alpha-Man-IIa	GO:0006013	IBA
alpha-Man-IIb	GO:0035010	IMP
alpha-Man-IIb	GO:0016063	IMP
alpha-Man-IIb	GO:0006517	IMP
alpha-Man-IIb	GO:0006491	IMP
alpha-Man-IIb	GO:0006517	IBA
alpha-Man-IIb	GO:0006491	IBA
alpha-Man-IIb	GO:0006013	IBA
alpha-Man-Ia	GO:0008340	IMP
alpha-Man-Ia	GO:0072347	IMP
alpha-Man-Ia	GO:0035010	IMP
alpha-Man-Ia	GO:0006491	IBA
alpha-Man-Ib	GO:0035010	IMP
alpha-Man-Ib	GO:0006491	IBA
alpha-Man-Ib	GO:0030433	IBA
alpha-Man-Ic	GO:0006491	IBA
alpha-PheRS	GO:0006432	IMP
alpha-PheRS	GO:0006432	IDA
alpha-PheRS	GO:0006432	TAS
alpha-PheRS	GO:0006432	IBA
alpha-Spec	GO:0007308	IMP
alpha-Spec	GO:0030727	IMP
alpha-Spec	GO:0007294	IMP
alpha-Spec	GO:0008302	TAS
alpha-Spec	GO:0007417	IMP
alpha-Spec	GO:0048134	TAS
alpha-Spec	GO:0045478	TAS
alpha-Spec	GO:0030707	TAS
alpha-Spec	GO:0007009	TAS
alpha-Spec	GO:0007274	IMP
alpha-Spec	GO:0050807	IMP
alpha-Spec	GO:0042062	IMP
alpha-Spec	GO:0007026	IMP
alpha-Spec	GO:0016199	IGI
alpha-Spec	GO:0048790	IDA
alpha4GT1	GO:0009247	IDA
alpha4GT1	GO:0006688	IDA
alpha4GT1	GO:0045747	IGI
alpha4GT1	GO:0006688	IMP
alpha4GT1	GO:0043066	IGI
alpha4GT2	GO:0006688	IDA
alphaCOP	GO:0016192	NAS
alphaCOP	GO:0010883	IDA
alphaCOP	GO:0000902	IMP
alphaCOP	GO:0007112	IMP
alphaCOP	GO:1905345	IMP
alphaCOP	GO:0006888	IBA
alphaCOP	GO:0006890	IBA
alphaCOP	GO:0006891	IBA
alphaCOP	GO:0006886	IBA
alphaKap4	GO:0006606	IEA
alphaKap4	GO:0043248	IEA
alphaSnap	GO:0016082	NAS
alphaSnap	GO:0007269	NAS
alphaSnap	GO:0035494	IDA
alphaSnap	GO:0051260	IDA
alphaSnap	GO:0034214	IDA
alphaSnap	GO:0007268	IMP
alphaSnap	GO:0048526	IMP
alphaSnap	GO:0001745	IMP
alphaSnap	GO:0000281	IMP
alphaSnap	GO:0006886	IMP
alphaSnap	GO:0006891	IMP
alphaSnap	GO:0031629	IDA
alphaSnap	GO:0007274	IEP
alphaSnap	GO:0006886	IBA
alphaSnap	GO:0035494	IBA
alphaTry	GO:0006508	ISM
alphaTry	GO:0006508	IEA
alphaTub67C	GO:0009792	IMP
alphaTub67C	GO:0000280	IMP
alphaTub67C	GO:0035038	IMP
alphaTub67C	GO:0007422	IMP
alphaTub67C	GO:0040016	IMP
alphaTub67C	GO:0007417	IMP
alphaTub67C	GO:0035046	IMP
alphaTub67C	GO:0035044	IMP
alphaTub67C	GO:0007017	ISS
alphaTub67C	GO:0007052	IMP
alphaTub67C	GO:0051028	IMP
alphaTub67C	GO:0007017	IBA
alphaTub67C	GO:0000278	IBA
alphaTub67C	GO:0000226	IBA
alphaTub84B	GO:0007094	IDA
alphaTub84B	GO:0019730	IMP
alphaTub84B	GO:0000226	IBA
alphaTub84B	GO:0007017	IBA
alphaTub84B	GO:0000278	IBA
alphaTub84D	GO:0007017	ISS
alphaTub84D	GO:0000281	IMP
alphaTub84D	GO:0000226	IBA
alphaTub84D	GO:0000278	IBA
alphaTub84D	GO:0007017	IBA
alphaTub85E	GO:0007094	IDA
alphaTub85E	GO:0000278	IBA
alphaTub85E	GO:0007017	IBA
alphaTub85E	GO:0000226	IBA
alrm	GO:0008150	ND
aly	GO:0007141	IMP
aly	GO:0007283	IMP
aly	GO:0048515	IMP
aly	GO:0010468	IMP
aly	GO:0007286	TAS
aly	GO:0051321	TAS
aly	GO:0006325	NAS
aly	GO:0007283	IEP
aly	GO:0006352	TAS
aly	GO:0007286	TAS
aly	GO:0051039	IMP
aly	GO:0045944	IMP
aly	GO:0000003	IBA
amd	GO:0040003	IMP
amd	GO:0006584	IMP
amd	GO:0006520	IEA
amn	GO:0007611	IMP
amn	GO:0007613	IMP
amn	GO:0019933	NAS
amn	GO:0007619	TAS
amn	GO:0007218	IEP
amn	GO:0007613	TAS
amn	GO:0007218	TAS
amn	GO:0007612	TAS
amn	GO:0007613	TAS
amn	GO:0008355	TAS
amn	GO:0042066	IMP
amn	GO:0008355	TAS
amn	GO:0048149	NAS
amn	GO:0007613	TAS
amn	GO:0008016	NAS
amn	GO:0007619	TAS
amn	GO:0019933	NAS
amn	GO:0019933	TAS
amn	GO:0007190	TAS
amn	GO:0048149	NAS
amn	GO:0048149	IMP
amn	GO:0007615	TAS
amn	GO:0007616	TAS
amn	GO:0008049	TAS
amn	GO:0007611	NAS
amn	GO:0019933	NAS
amn	GO:0008355	IDA
amn	GO:0072375	IMP
amn	GO:0007613	IMP
amn	GO:0007613	IMP
amn	GO:0040040	IMP
amn	GO:0009408	IMP
amn	GO:0048266	IMP
amon	GO:0035187	IMP
amon	GO:0006508	IDA
amon	GO:0002165	IMP
amon	GO:0016486	IMP
amon	GO:0033500	IMP
amon	GO:0035180	IMP
amon	GO:0016486	IMP
amon	GO:0016486	IMP
amos	GO:0016360	IDA
amos	GO:0007423	TAS
amos	GO:0008052	IMP
amos	GO:0008052	IMP
amos	GO:0016360	TAS
amos	GO:0007423	IMP
amos	GO:0016360	IMP
amos	GO:0048813	IMP
amx	GO:0007498	IMP
amx	GO:0007398	TAS
amx	GO:0045747	IMP
amx	GO:0001713	IMP
amx	GO:0046331	IMP
amx	GO:0007220	IGI
amz	GO:0016319	IMP
ana1	GO:0098534	IMP
ana1	GO:0007099	IMP
ana1	GO:0032053	IMP
ana1	GO:0048666	IMP
ana1	GO:0060271	IMP
ana1	GO:0007098	IMP
ana1	GO:0030317	IMP
ana1	GO:0007288	IMP
ana2	GO:0098534	IMP
ana2	GO:0007099	IMP
ana2	GO:0007099	IDA
ana2	GO:0010457	IDA
ana2	GO:0000132	IMP
ana2	GO:0055059	IMP
ana2	GO:0034454	IMP
ana2	GO:0032053	IGI
ana2	GO:0098534	IMP
ana2	GO:0032053	IMP
ana3	GO:0007099	IMP
ana3	GO:0007098	IMP
ana3	GO:0010457	IMP
ana3	GO:0032053	IMP
ana3	GO:0032053	IBA
ana3	GO:0010457	IBA
ana3	GO:0007099	IBA
anchor	GO:0055085	IEA
anchor	GO:0035556	IEA
angel	GO:0008150	ND
anne	GO:0006812	IEA
anne	GO:0006874	IBA
antdh	GO:0007608	IEP
antdh	GO:0055114	ISM
antr	GO:0032504	HEP
antr	GO:0046693	IMP
antr	GO:0045434	IMP
antr	GO:0032504	IBA
aop	GO:0045500	IMP
aop	GO:0045677	IMP
aop	GO:0045500	IDA
aop	GO:0045892	IMP
aop	GO:0045677	IMP
aop	GO:0045500	IGI
aop	GO:0045500	IGI
aop	GO:0045677	IGI
aop	GO:0008543	IGI
aop	GO:0007391	TAS
aop	GO:0000122	IDA
aop	GO:0001709	IMP
aop	GO:0000122	IMP
aop	GO:0008543	IMP
aop	GO:0007391	TAS
aop	GO:0060233	IMP
aop	GO:0000122	IDA
aop	GO:0007173	IMP
aop	GO:0006897	IMP
aop	GO:0048010	IDA
aop	GO:0007298	IMP
aop	GO:0001751	IMP
aop	GO:0007298	IMP
aop	GO:0048747	IMP
aop	GO:1903688	IMP
aop	GO:0007464	IMP
aop	GO:0008406	IMP
aop	GO:2000051	IMP
aop	GO:0050767	IMP
aop	GO:0090175	IGI
aop	GO:0035157	IMP
aop	GO:0035155	IMP
aop	GO:0008340	IGI
aop	GO:0008340	IGI
aop	GO:0008340	IGI
aop	GO:0008340	IMP
aop	GO:0008340	IGI
aop	GO:0010628	IMP
aop	GO:0030154	IBA
aop	GO:0006357	IBA
aos	GO:0042059	IGI
aos	GO:0007175	IDA
aos	GO:0042059	IDA
aos	GO:0007175	IDA
aos	GO:0070373	IMP
aos	GO:0042059	IMP
aos	GO:0042059	IMP
aos	GO:0042059	IMP
aos	GO:0009950	IMP
aos	GO:0009948	IMP
aos	GO:0042059	IDA
aos	GO:0007175	IDA
aos	GO:0042059	IDA
aos	GO:0042059	IGI
aos	GO:0042059	IMP
aos	GO:0007476	IMP
aos	GO:0007472	IMP
aos	GO:0016318	IMP
aos	GO:0042059	IGI
aos	GO:0042059	IDA
aos	GO:0007175	IDA
aos	GO:0060233	IMP
aos	GO:0035215	IMP
aos	GO:0001654	IMP
aos	GO:0007474	IMP
aos	GO:0007455	IMP
aos	GO:0043065	IMP
aos	GO:0007476	IMP
aos	GO:0007482	IGI
aos	GO:0007482	IGI
aos	GO:0050768	IMP
aos	GO:2000737	IGI
ap	GO:0060033	IMP
ap	GO:0045944	IDA
ap	GO:0007411	IMP
ap	GO:0007399	IMP
ap	GO:0045944	IGI
ap	GO:0007517	IMP
ap	GO:0007479	IMP
ap	GO:0045165	NAS
ap	GO:0007451	TAS
ap	GO:0048190	TAS
ap	GO:0007517	TAS
ap	GO:0007450	TAS
ap	GO:0007476	TAS
ap	GO:0007399	TAS
ap	GO:0036011	IMP
ap	GO:0035218	IMP
ap	GO:0048190	IMP
ap	GO:0048190	IGI
ap	GO:0007526	IMP
ap	GO:0007476	IMP
ap	GO:0048735	IMP
ap	GO:0007419	HMP
apb	GO:0008587	IMP
apb	GO:0007476	IMP
aperA	GO:0007637	IMP
aperB	GO:0007637	IMP
aperC	GO:0046716	IMP
aperC	GO:0007637	IMP
aph-1	GO:0007219	IMP
aph-1	GO:0043085	IEA
aph-1	GO:0008593	IGI
aph-1	GO:0007220	IBA
aph-1	GO:0007219	IBA
aph-1	GO:0016485	IBA
apolpp	GO:0006869	IDA
apolpp	GO:0045880	IMP
apolpp	GO:0090263	IMP
apolpp	GO:0006869	IMP
app	GO:0007389	IMP
app	GO:0048104	IMP
app	GO:0001737	IMP
app	GO:0018345	ISS
app	GO:0018230	IBA
app	GO:0006612	IBA
apt	GO:0007427	IMP
apt	GO:0007319	IGI
apt	GO:0007319	NAS
apt	GO:0007274	IMP
apt	GO:0007319	TAS
apt	GO:0007507	TAS
apt	GO:0007424	IMP
apt	GO:0007417	IMP
apt	GO:0045944	IDA
apt	GO:0007319	NAS
apt	GO:0046426	IGI
apt	GO:0007298	IMP
apt	GO:0035289	IMP
apt	GO:0010468	IMP
apt	GO:0048149	IMP
apt	GO:0045944	IDA
aqrs	GO:0032504	HEP
aqrs	GO:0045434	IMP
aqrs	GO:0046693	IMP
aqrs	GO:0006508	IBA
ar	GO:0007275	IMP
ara	GO:0007476	IMP
ara	GO:0045944	IMP
ara	GO:0007474	IGI
ara	GO:0007474	IGI
ara	GO:0035310	IMP
ara	GO:0045317	TAS
ara	GO:0045893	NAS
ara	GO:0001745	IMP
ara	GO:0042693	IGI
ara	GO:0048813	IMP
ara	GO:0045926	IMP
aralar1	GO:0006839	ISS
aralar1	GO:0006839	ISS
aralar1	GO:0006851	IEA
aralar1	GO:0042060	IMP
aralar1	GO:0015813	IBA
aralar1	GO:0043490	IBA
aralar1	GO:0015810	IBA
arg	GO:0019547	ISS
arg	GO:0019547	IBA
ari-1	GO:0050769	IMP
ari-1	GO:0007029	IMP
ari-1	GO:0048477	IMP
ari-1	GO:0016567	IDA
ari-1	GO:0006511	IMP
ari-1	GO:0032436	IBA
ari-1	GO:0006511	IBA
ari-1	GO:0000209	IBA
ari-2	GO:0000209	ISS
ari-2	GO:0032436	IBA
ari-2	GO:0006511	IBA
ari-2	GO:0000209	IBA
arm	GO:0060070	IMP
arm	GO:0008587	IMP
arm	GO:0060914	IMP
arm	GO:0060070	IMP
arm	GO:0046667	IMP
arm	GO:0048754	IMP
arm	GO:0035147	IMP
arm	GO:0035153	IMP
arm	GO:0007391	IGI
arm	GO:0007391	IMP
arm	GO:0045944	IDA
arm	GO:0060070	IDA
arm	GO:0007367	IMP
arm	GO:0060070	IGI
arm	GO:0048477	IMP
arm	GO:0035019	IMP
arm	GO:0001745	IMP
arm	GO:0035147	IMP
arm	GO:0045944	IDA
arm	GO:0060070	IMP
arm	GO:0007367	IMP
arm	GO:0035293	IMP
arm	GO:0007367	IMP
arm	GO:0060070	IMP
arm	GO:0035293	IMP
arm	GO:0060070	IMP
arm	GO:0007367	IMP
arm	GO:0000902	IMP
arm	GO:0007370	IMP
arm	GO:0014019	IMP
arm	GO:0098609	IMP
arm	GO:0045186	IMP
arm	GO:0035017	IMP
arm	GO:0046530	IMP
arm	GO:0072659	IMP
arm	GO:0071896	IMP
arm	GO:0007472	IMP
arm	GO:0060232	IMP
arm	GO:0048526	IMP
arm	GO:0007399	IMP
arm	GO:0098609	IMP
arm	GO:0045893	IMP
arm	GO:0090254	IMP
arm	GO:0007155	IMP
arm	GO:0001709	IMP
arm	GO:0035293	IMP
arm	GO:0045944	IDA
arm	GO:0060070	IDA
arm	GO:0007507	IMP
arm	GO:0007616	IMP
arm	GO:0000122	IMP
arm	GO:0045944	IMP
arm	GO:0060070	IDA
arm	GO:0045944	IDA
arm	GO:0045944	IBA
armi	GO:0000184	IMP
armi	GO:0000578	IMP
armi	GO:0016246	IMP
armi	GO:0007616	IMP
armi	GO:0031023	IMP
armi	GO:0007318	IMP
armi	GO:0046843	IMP
